recno,Name,RAJ2000,DEJ2000,LengthMpc,e_LengthMpc,LengthAng,z,e_z,Ref,FistDisc
6918,ILTJ023149.62+261015.9,37.9575779,26.17138984251,1.06171,0.1297,2.096,1.133,0.181,ML (this work),ML (this work)
821,ILTJ023455.96+270751.6,38.737291,27.12366651998,0.76949,0.11702,1.9529,0.544,0.055,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5192,ILTJ023003.47+265209.9,37.490418,26.86082485284,2.42373,0.34024,5.1573,0.835,0.111,RGZ (Hardcastle et al. 2023),Oei et al. 2023
6819,ILTJ023101.33+271532.7,37.7565642,27.2585028459,0.81684,0.04487,1.5663,1.647,0.763,ML (this work),ML (this work)
6866,ILTJ023029.09+281153.5,37.6216264,28.20053347563,0.76714,0.07114,1.4715,1.519,0.371,ML (this work),ML (this work)
1946,ILTJ023739.44+272942.1,39.4131849,27.49564719095,0.76228,0.10077,1.5543,0.971,0.14,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2726,ILTJ023636.78+273616.9,39.16177,27.60011881847,2.33409,0.33947,5.4084,0.663,0.071,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
954,ILTJ023728.29+282650.0,39.368755,28.45132386776,1.00226,0.13403,2.7437,0.471,0.027,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10061,,40.010605,30.084528,1.289,0.078,5.6,0.2335,0.0169,Oei et al. 2023,Oei et al. 2023
8662,ILTJ022701.34+274227.9,36.7581205,27.70785847637,0.99058,0.16117,2.557,0.526,0.063,ML (this work),ML (this work)
10721,,37.412064,28.987614,0.717,0.009,12.6,0.0467,0.0,Oei et al. 2023,Oei et al. 2023
6733,ILTJ023051.12+285507.4,37.7134799,28.91876338524,0.76812,0.08394,1.4952,1.246,0.105,ML (this work),ML (this work)
2265,ILTJ022949.57+293814.5,37.45664140299,29.63659697787,0.78866,0.10614,1.5601,1.12,0.409,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4791,ILTJ023041.49+295357.3,37.670771,29.89915115612,0.85792,0.10898,1.7445,0.982,0.118,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6430,ILTJ022847.38+301505.0,37.19755318921,30.25065596252,0.98458,0.19069,2.131,0.793,0.279,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1427,ILTJ023019.54+304002.2,37.58164104217,30.66828604245,0.94562,0.11436,2.052,0.787,0.046,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7590,ILTJ021534.70+300727.7,33.8928682,30.12084791952,1.13317,0.15738,2.6821,0.631,0.054,ML (this work),ML (this work)
1505,ILTJ022106.85+302552.6,35.27767046001,30.42938350708,0.9118,0.11666,1.9409,0.834,0.073,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4423,ILTJ022032.64+305717.4,35.132543,30.95635749704,1.07414,0.11921,2.1481,1.058,0.056,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3759,ILTJ022719.09+305305.4,36.830367,30.88295511681,1.48851,0.20276,3.2842,0.751,0.074,RGZ (Hardcastle et al. 2023),Oei et al. 2023
3901,ILTJ022955.53+311132.3,37.484498,31.19199955594,1.35108,0.36129,3.2764,0.598,0.267,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10123,,37.512507,31.448506,1.229,0.07,6.2,0.1922,0.0125,Oei et al. 2023,Oei et al. 2023
3045,ILTJ022733.51+314302.1,36.888573,31.71221834456,0.83083,0.12474,1.8142,0.773,0.115,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6725,ILTJ022333.94+313509.6,35.891288,31.5848955408,0.72661,0.10153,1.5948,0.762,0.085,ML (this work),ML (this work)
9285,,38.937349,31.079878,3.775,0.233,9.6,0.5413,0.0634,Oei et al. 2023,Oei et al. 2023
9723,,40.3895,33.45615,1.658,0.073,3.4,0.95056,0.01,Oei et al. 2023,Oei et al. 2023
5873,ILTJ023033.24+320657.4,37.632965,32.11713752079,0.79091,0.09173,1.5382,1.255,0.354,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10235,,46.769882,35.489632,1.125,0.3,8.2,0.12318,0.0,Oei et al. 2023,Oei et al. 2023
10281,,47.245789,36.027981,1.069,0.321,8.6,0.10996,0.0,Oei et al. 2023,Oei et al. 2023
10215,,46.548565,36.630931,1.141,0.079,4.9,0.2371,0.0196,Oei et al. 2023,Oei et al. 2023
10048,,42.97561,35.49167,1.297,0.057,5.7,0.2299,0.0107,Oei et al. 2023,Oei et al. 2023
10293,,42.896458,37.530243,1.061,0.199,6.0,0.16664,0.0,Oei et al. 2023,Oei et al. 2023
10151,,44.095464,37.007508,1.202,0.009,20.2,0.04899,0.0,Oei et al. 2023,Oei et al. 2023
10412,,65.596321,27.191444,0.959,0.458,9.6,0.0859,0.047,Oei et al. 2023,Oei et al. 2023
10637,,73.663273,26.397725,0.773,0.168,4.9,0.1451,0.037,Oei et al. 2023,Oei et al. 2023
10179,,65.808029,29.936095,1.187,0.082,7.0,0.1584,0.0126,Oei et al. 2023,Oei et al. 2023
11445,,88.38070833333,44.73536111111,0.974,0.0,2.92,0.402,0.0,Dabhade et al. 2020,Dabhade et al. 2020
11577,,72.28791666667,45.01083333333,0.712,0.0,27.24,0.0208,0.0,Dabhade et al. 2020,Dabhade et al. 2020
10601,,84.965454,46.83057,0.799,0.114,3.7,0.21456,0.0,Oei et al. 2023,Oei et al. 2023
9569,,87.707984,49.383221,1.907,0.513,14.0,0.12213,0.0,Oei et al. 2023,Oei et al. 2023
11339,,48.258125,41.33366944444,1.33,0.0,9.02,0.134,0.0,Dabhade et al. 2020,Dabhade et al. 2020
11420,,50.48229166667,43.77799444444,1.031,0.0,3.28,0.3653,0.0161,Dabhade et al. 2020,Dabhade et al. 2020
11392,,73.22,52.07972222222,1.102,0.0,8.93,0.109,0.0,Dabhade et al. 2020,Dabhade et al. 2020
10125,,83.232452,55.393238,1.228,0.008,24.0,0.04177,3e-05,Oei et al. 2023,Oei et al. 2023
11484,,77.11354166667,60.94096666667,0.874,0.0,10.4,0.071,0.0,Dabhade et al. 2020,Dabhade et al. 2020
460,ILTJ013137.63+195106.2,22.9066215,19.85199694782,0.96625,0.16883,2.0656,0.823,0.23,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6870,ILTJ013133.01+202314.9,22.8874859,20.38565867225,1.20517,0.42134,3.4328,0.439,0.221,ML (this work),ML (this work)
3819,ILTJ013235.38+202156.7,23.1480203,20.36747318794,0.97485,0.11986,2.0666,0.845,0.061,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1911,ILTJ012652.04+202435.3,21.72001281464,20.40894227396,0.85788,0.08589,2.2116,0.52737,0.00011,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5783,ILTJ012837.99+202733.0,22.158282,20.4579883944,1.21319,0.14643,2.628,0.791,0.046,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3657,ILTJ012721.73+210533.2,21.84151210368,21.0916931923,0.92709,0.12146,2.0014,0.799,0.073,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1240,ILTJ012624.16+205953.0,21.604315,20.99466602205,1.27993,0.17501,2.7596,0.802,0.089,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3396,ILTJ013130.25+210916.5,22.876428,21.15452565814,0.74863,0.09714,1.5665,0.882,0.092,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4346,ILTJ013056.00+211215.7,22.73447600163,21.20225423316,0.93694,0.09384,2.2217,0.62842,0.0002,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5796,ILTJ013902.01+215941.4,24.759765,21.99083895439,1.24695,0.19107,6.1399,0.19847,0.01243,RGZ (Hardcastle et al. 2023),Oei et al. 2023
5297,ILTJ013340.36+220035.4,23.418595,22.00686569399,1.13187,0.13318,2.2393,1.119,0.124,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7085,ILTJ013253.28+221300.6,23.2223667,22.21723913401,0.7619,0.09352,1.5006,1.149,0.208,ML (this work),ML (this work)
7232,ILTJ012529.27+210742.9,21.3722027,21.1305564982,0.79295,0.10104,1.6451,0.909,0.092,ML (this work),ML (this work)
2559,ILTJ012723.72+215919.5,21.849972,21.98922455692,0.7073,0.08463,1.4253,1.021,0.094,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1746,ILTJ012104.65+215745.1,20.26824938166,21.96271327965,0.95472,0.10868,1.9303,1.006,0.06,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6266,ILTJ012137.95+221309.0,20.407762,22.22054182282,1.02367,0.12352,2.0406,1.075,0.124,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8515,ILTJ012436.03+222629.5,21.1482235,22.44034418426,0.864,0.08227,1.664,1.392,0.536,ML (this work),ML (this work)
9074,ILTJ012518.33+223823.5,21.3255821,22.6392787688,1.24246,0.15567,2.5103,1.009,0.121,ML (this work),ML (this work)
6600,ILTJ012305.81+222548.1,20.773908,22.43017570026,0.73387,0.10807,1.4828,1.009,0.291,ML (this work),ML (this work)
6095,ILTJ013038.36+223322.0,22.667288,22.55281508799,0.94994,0.09532,2.4415,0.53052,0.00033,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9953,,23.511638,23.034074,1.377,0.074,5.8,0.2434,0.0155,Oei et al. 2023,Oei et al. 2023
5162,ILTJ013253.08+232611.4,23.218704,23.42625063419,1.18336,0.14278,2.3465,1.105,0.142,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5159,ILTJ012907.04+231049.2,22.27937,23.1942692296,1.84738,0.18519,3.5572,1.396,0.42,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
130,ILTJ012831.64+231647.5,22.14097458012,23.27474280019,1.00611,0.10072,4.3618,0.23431,3e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
5020,ILTJ012659.39+232827.8,21.7492634,23.47374705947,1.02188,0.1294,2.0556,1.029,0.14,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7446,ILTJ012704.13+233302.7,21.7702026,23.55356105289,1.11412,0.11155,3.9623,0.30883,5e-05,ML (this work),ML (this work)
265,ILTJ013147.90+234606.1,22.949034,23.76847951437,0.82393,0.14308,1.7241,0.882,0.298,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6097,ILTJ013112.68+235647.4,22.804,23.94505193476,0.70612,0.07073,1.5788,0.72479,0.00029,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9314,,25.040572,22.692275,3.028,0.322,6.7,0.7449,0.1838,Oei et al. 2023,Oei et al. 2023
9165,ILTJ014051.07+230058.8,25.2105623,23.0170448278,0.83411,0.10598,1.7315,0.907,0.09,ML (this work),ML (this work)
8892,ILTJ014434.35+231030.5,26.1437914,23.17757510485,0.85247,0.079,1.6373,1.461,0.459,ML (this work),ML (this work)
9743,,25.662619,23.120765,1.621,0.076,4.5,0.459,0.0269,Oei et al. 2023,Oei et al. 2023
10676,,24.984768,23.121276,0.741,0.012,9.1,0.06858,0.0,Oei et al. 2023,Oei et al. 2023
1538,ILTJ013929.28+233848.6,24.87064,23.64715565361,0.71078,0.07116,2.1226,0.40517,7e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9001,ILTJ013859.70+234054.7,24.7485162,23.68116668332,0.72323,0.12257,1.4861,0.942,0.39,ML (this work),ML (this work)
9384,,25.085084,23.962563,2.464,0.03,12.4,0.19279,4e-05,Oei et al. 2023,Oei et al. 2023
6838,ILTJ013949.78+240919.8,24.9570941,24.15577926841,0.94278,0.0657,1.8106,1.736,0.519,ML (this work),ML (this work)
8274,ILTJ015207.18+244241.0,28.032622,24.7082283936,1.49526,0.28416,3.5905,0.611,0.128,ML (this work),ML (this work)
8119,ILTJ015030.56+243450.8,27.626929,24.58151431009,0.99262,0.14556,2.0471,0.929,0.19,ML (this work),ML (this work)
1293,ILTJ015017.21+244623.9,27.561131,24.77569858729,1.17949,0.19631,2.7262,0.667,0.11,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8088,ILTJ014844.05+250222.9,27.1862899,25.03814631776,1.17498,0.11749,2.2537,1.67342,0.00026,ML (this work),ML (this work)
3398,ILTJ014452.09+242447.8,26.214388,24.412502467,0.98117,0.15069,2.0438,0.896,0.199,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7544,ILTJ014616.92+243054.8,26.5756571,24.51734987434,0.71385,0.07149,1.9476,0.47392,0.00011,ML (this work),ML (this work)
4549,ILTJ014318.57+244014.1,25.8271841,24.67010091167,0.74021,0.12861,1.5744,0.836,0.239,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6384,ILTJ014716.12+244904.0,26.817643,24.81547634905,0.74,0.10265,2.7355,0.292,0.015,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3300,ILTJ014602.99+251201.7,26.517092,25.20273772781,0.83402,0.1083,1.6874,1.003,0.145,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
354,ILTJ013608.80+233219.3,24.035352,23.53871636546,1.11889,0.14251,2.3754,0.841,0.073,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1221,ILTJ013251.69+245213.5,23.221614,24.87689454417,0.85266,0.08535,3.5593,0.24654,3e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1871,ILTJ013527.95+251552.1,23.867018,25.26278079904,0.80807,0.09127,1.5693,1.271,0.215,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9839,,23.682022,25.642338,1.5,0.178,4.5,0.4018,0.0746,Oei et al. 2023,Oei et al. 2023
1738,ILTJ013443.03+253831.9,23.686669,25.64598732481,2.05961,0.27659,4.5226,0.761,0.072,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7489,ILTJ014002.62+251535.7,25.011124,25.26043916643,1.51548,0.21001,3.7751,0.565,0.043,ML (this work),Oei et al. 2023
5104,ILTJ013922.98+252058.1,24.844883,25.35316177625,0.8529,0.08543,2.1261,0.56417,0.00017,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10052,,25.894797,26.043525,1.296,0.031,6.4,0.19761,3e-05,Oei et al. 2023,Oei et al. 2023
6589,ILTJ013934.86+253443.9,24.8956417,25.57859315797,0.70581,0.08719,1.5405,0.774,0.05,ML (this work),ML (this work)
6988,ILTJ014129.07+265027.0,25.3688637,26.84092316746,0.91466,0.0916,2.2471,0.58161,0.00016,ML (this work),ML (this work)
4510,ILTJ011834.55+222321.8,19.64472,22.38708189047,0.93804,0.12022,1.9312,0.935,0.104,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8031,ILTJ012120.32+225336.1,20.3259397,22.894737493,0.87637,0.10475,1.8238,0.899,0.061,ML (this work),ML (this work)
5440,ILTJ012212.72+230122.9,20.558552,23.02730678401,0.85551,0.10435,1.695,1.11,0.158,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8321,ILTJ011920.30+232702.4,19.8366929,23.45093435648,0.72213,0.11457,1.8788,0.518,0.057,ML (this work),ML (this work)
6797,ILTJ011552.96+230010.9,18.9716191,23.00368546411,0.87118,0.10691,1.7517,1.031,0.116,ML (this work),ML (this work)
7794,ILTJ011715.72+230840.6,19.314742,23.14523051563,0.89279,0.14544,1.8784,0.866,0.218,ML (this work),ML (this work)
7683,ILTJ011414.17+231218.0,18.5591284,23.20542997407,0.79919,0.11639,1.8638,0.653,0.069,ML (this work),ML (this work)
2799,ILTJ011525.36+234257.1,18.85941662402,23.71856774225,0.79012,0.08549,1.5265,1.337,0.322,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7803,ILTJ011624.19+235446.5,19.1003666,23.91265501168,0.9232,0.10953,1.8338,1.095,0.119,ML (this work),ML (this work)
8012,ILTJ012445.93+242929.1,21.1920227,24.49111157131,0.94433,0.12,1.8929,1.046,0.154,ML (this work),ML (this work)
5364,ILTJ012848.53+243156.9,22.203729,24.53117791607,0.82095,0.08218,4.6972,0.16454,2e-05,RGZ (Hardcastle et al. 2023),Dabhade et al. 2020
387,ILTJ012123.52+240825.1,20.346039,24.14049413548,0.83461,0.0906,1.6125,1.337,0.231,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3972,ILTJ012608.41+250504.7,21.534933,25.07333464839,1.3587,0.21901,2.9793,0.764,0.141,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5122,ILTJ012236.78+253007.6,20.6487956,25.49408550574,1.58222,0.21227,3.5354,0.726,0.064,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6154,ILTJ012411.67+255044.0,21.0547698,25.84135977726,0.80174,0.0979,1.801,0.716,0.039,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3275,ILTJ011317.67+242155.7,18.3226172,24.36591425851,0.93091,0.24255,3.3243,0.307,0.071,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6444,ILTJ011558.46+243446.9,18.9942993,24.57696498315,0.86164,0.12754,1.9663,0.688,0.082,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1532,ILTJ011535.48+244421.4,18.89875087438,24.73751723497,0.82101,0.1361,2.1404,0.516,0.064,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10070,,18.988503,25.122307,1.281,0.029,6.7,0.18364,2e-05,Oei et al. 2023,Oei et al. 2023
814,ILTJ011141.59+243213.1,17.923952,24.53735201887,0.79816,0.0999,1.6799,0.865,0.072,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
396,ILTJ011303.57+245743.7,18.258756,24.9814197258,1.22081,0.12233,3.3441,0.47048,0.00016,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8439,ILTJ011344.98+253524.8,18.4325649,25.58781155634,1.41487,0.14162,5.8261,0.25115,3e-05,ML (this work),Oei et al. 2023
2657,ILTJ011211.12+253959.4,18.043906,25.66035283697,1.54497,0.1547,6.4311,0.24748,4e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
8307,ILTJ011816.71+251958.8,19.569096,25.33229150023,0.88435,0.10527,1.8445,0.892,0.058,ML (this work),ML (this work)
6566,ILTJ012241.45+253627.3,20.6698905,25.60414958389,0.74915,0.12251,1.5834,0.853,0.209,ML (this work),ML (this work)
1269,ILTJ012244.64+255459.3,20.68396,25.91594590788,0.70142,0.08874,1.6511,0.639,0.037,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6657,ILTJ012046.06+254545.8,20.1884693,25.76523969384,0.98131,0.11647,1.9854,1.003,0.083,ML (this work),ML (this work)
3330,ILTJ011543.33+262620.3,18.92883026565,26.4399250995,1.14501,0.11453,2.4065,0.86901,7e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8791,ILTJ011923.74+265602.9,19.8495778,26.93474605817,0.94076,0.16249,1.9529,0.907,0.336,ML (this work),ML (this work)
2985,ILTJ012842.42+245945.6,22.180895,24.99490854705,1.01065,0.13951,2.4546,0.596,0.047,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7882,ILTJ013113.42+254926.3,22.8056511,25.82607070902,0.72734,0.08921,1.4562,1.052,0.126,ML (this work),ML (this work)
8202,ILTJ013037.52+262927.7,22.6627761,26.49493256801,0.79628,0.10086,1.7302,0.784,0.059,ML (this work),ML (this work)
3977,ILTJ013456.75+265948.3,23.72822,26.99588689407,0.84428,0.1108,1.8768,0.736,0.06,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
555,ILTJ013228.08+272336.1,23.116832,27.39568288005,1.48245,0.21728,3.8726,0.514,0.044,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10623,,23.992801,27.587001,0.789,0.022,5.5,0.12983,2e-05,Oei et al. 2023,Oei et al. 2023
5404,ILTJ013526.42+273913.8,23.8623075,27.65185959483,1.06686,0.14423,2.2807,0.823,0.091,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10432,,23.869784,27.772762,0.944,0.022,6.6,0.12924,2e-05,Oei et al. 2023,Oei et al. 2023
10398,,24.130284,28.025882,0.971,0.029,5.1,0.18281,3e-05,Oei et al. 2023,Oei et al. 2023
2346,ILTJ013411.52+274118.3,23.54525,27.70024837808,1.0599,0.14369,2.5451,0.611,0.046,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5459,ILTJ013522.37+280510.7,23.84246,28.09227320545,1.29393,0.20477,2.8882,0.728,0.117,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5771,ILTJ012530.54+261919.1,21.3775514,26.32356953714,0.75365,0.08655,1.4885,1.13,0.105,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6859,ILTJ012450.04+261410.2,21.2086194,26.23696858774,0.8393,0.11675,1.6841,1.041,0.256,ML (this work),ML (this work)
4710,ILTJ012600.93+263352.7,21.504797,26.56813985629,0.77929,0.10509,1.789,0.678,0.056,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3654,ILTJ012320.22+262757.6,20.8354,26.46605407874,1.29138,0.15647,2.7161,0.867,0.06,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8604,ILTJ012326.12+270837.3,20.8577985,27.14297907098,0.72047,0.07962,1.4145,1.172,0.084,ML (this work),ML (this work)
3207,ILTJ012230.18+270832.3,20.624824,27.14438353025,1.75128,0.2182,3.4516,1.144,0.229,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3442,ILTJ012307.71+271229.5,20.76799,27.2032573431,1.1356,0.11374,2.8518,0.55569,0.00016,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9756,,20.0267,27.032427,1.607,0.112,6.4,0.2627,0.0237,Oei et al. 2023,Oei et al. 2023
6668,ILTJ012041.12+271205.1,20.1709855,27.20228083511,0.70305,0.09717,1.4012,1.076,0.314,ML (this work),ML (this work)
1247,ILTJ012507.66+274401.0,21.28157150712,27.73308438889,1.11147,0.11135,2.6764,0.60724,0.00022,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5062,ILTJ012321.81+281042.5,20.837957,28.18531305687,0.81391,0.2398,2.6834,0.346,0.106,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1717,ILTJ012257.48+281648.4,20.737741,28.28161419159,0.76777,0.09109,1.5111,1.154,0.159,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3225,ILTJ012313.37+281524.3,20.806562,28.25949669262,0.71349,0.08734,1.4109,1.122,0.173,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2894,ILTJ012422.69+283114.9,21.09373,28.52581919576,1.98171,0.28123,4.5413,0.681,0.069,RGZ (Hardcastle et al. 2023),Oei et al. 2023
3805,ILTJ013210.38+282334.2,23.044023,28.39007473987,1.09661,0.12805,2.2947,0.882,0.049,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2474,ILTJ012721.77+283202.0,21.836105,28.53260387863,1.81483,0.23486,3.709,0.962,0.121,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6447,ILTJ012630.81+285557.1,21.627842,28.93008032647,1.42908,0.22147,2.9836,0.889,0.2,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7719,ILTJ015311.01+250530.7,28.2987427,25.09096208461,0.96418,0.12404,2.0156,0.885,0.089,ML (this work),ML (this work)
10731,,28.217427,25.5794,0.71,0.033,3.3,0.2137,3e-05,Oei et al. 2023,Oei et al. 2023
8037,ILTJ015217.87+255033.9,28.0762893,25.84291089424,1.41735,0.16707,2.7624,1.234,0.296,ML (this work),ML (this work)
2390,ILTJ015024.99+255945.2,27.6039631,25.99481125421,0.86257,0.08641,2.2739,0.50513,0.00015,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4913,ILTJ014754.66+260452.7,26.985821,26.08569885373,0.99192,0.15455,2.5555,0.528,0.056,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3254,ILTJ015222.09+262907.4,28.0930363,26.48597115349,1.01164,0.12775,2.0054,1.107,0.201,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4998,ILTJ015154.02+265306.4,27.970425,26.88203527228,0.94114,0.14178,2.1478,0.688,0.087,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8827,ILTJ015802.86+270849.4,29.5125102,27.14674985649,0.77135,0.09225,1.5237,1.129,0.149,ML (this work),ML (this work)
2891,ILTJ020203.77+272645.0,30.518593,27.44319493604,0.76257,0.09467,1.5673,0.941,0.089,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2452,ILTJ020127.97+273417.4,30.380169,27.56371603869,2.66187,0.37383,5.4635,0.946,0.169,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8371,ILTJ020125.70+273437.2,30.3558112,27.57732654452,0.92279,0.19437,1.9704,0.826,0.456,ML (this work),ML (this work)
2937,ILTJ015519.86+264015.1,28.8357491,26.67250493551,1.17131,0.18446,2.6699,0.69,0.101,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7064,ILTJ015918.28+275043.0,29.8264176,27.84402111153,0.92462,0.14873,2.4327,0.507,0.057,ML (this work),ML (this work)
10575,,30.226422,27.95158,0.818,0.033,5.2,0.1447,0.0048,Oei et al. 2023,Oei et al. 2023
4361,ILTJ014712.69+261307.4,26.8053523,26.22083610366,0.82478,0.13604,1.771,0.812,0.182,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9177,ILTJ014703.28+270959.3,26.762533,27.16673466193,1.00882,0.13749,2.285,0.701,0.063,ML (this work),ML (this work)
