RA,DEC
224.879443,48.938634
198.613443,46.208025
184.784347,54.512789
170.183859,54.81123
192.382594,48.675832
213.904699,53.985895
195.422943,53.064191
219.750344,49.447454
218.456361,47.270483
179.141603,55.346777
176.556118,51.767146
222.164502,47.08878
203.356964,53.335742
169.572916,51.048802
180.942151,48.134598
168.175892,53.462885
179.75816,47.668236
171.915268,51.230156
164.735843,47.468373
210.674142,48.786839
187.125736,47.436529
223.944529,49.011112
180.809305,55.343069
176.70835,46.188758
196.705343,56.267175
224.053518,48.32521
224.605771,48.70962
188.247502,55.942246
181.476632,47.536404
179.19038,55.29207
175.070244,53.043259
196.07379,52.061254
209.751818,47.100492
211.565148,50.550254
183.248571,50.887056
179.990587,48.330397
212.565472,55.987089
195.744629,51.325282
174.529595,49.540049
172.417597,51.404954
223.000106,52.797053
169.572041,47.078122
189.845952,50.571676
225.875039,50.763845
184.557259,51.587856
167.785506,52.464693
217.888449,51.351073
204.105329,52.418129
208.317723,55.11361
220.661216,54.099961
210.43215,47.113406
207.071148,49.841641
227.733773,50.965592
196.240835,53.98706
202.283702,54.984253
178.27332,51.006288
209.724801,56.027207
184.798957,50.870387
185.355507,47.846304
170.304593,49.424882
213.874099,54.996049
187.394036,53.705605
181.994017,55.531627
228.734574,50.400441
166.395562,46.832666
206.175507,55.885616
200.250898,50.296882
197.011136,49.272087
211.488449,55.696731
184.532765,50.495034
177.502904,51.31673
188.300485,52.163002
206.138311,53.740538
224.156115,48.277318
225.855728,51.481684
164.098874,47.89212
211.109319,47.536752
195.344501,50.398538
169.767215,55.278027
194.183534,49.791194
162.14921,52.463551
164.608187,51.92963
198.974595,48.019154
178.680442,49.699246
213.781833,46.576807
175.149023,52.091023
205.031735,51.361529
163.151718,48.667955
163.363393,46.75139
203.943157,55.306774
187.667372,56.114531
219.090142,48.535973
185.869832,51.954946
208.382982,53.79043
164.557457,52.662977
177.433344,50.057583
214.947189,47.682303
209.17693,49.550092
227.188901,48.858258
163.021282,47.503782
190.937403,56.20275
197.305347,52.409509
173.727673,49.64833
167.372556,53.227997
187.809614,49.628911
168.227883,49.708595
217.372467,54.732593
199.973896,54.515638
174.295239,54.113318
220.449073,46.53131
225.377288,48.312572
196.221098,47.507856
172.557826,56.140949
195.808413,50.613266
199.784562,50.712109
191.598659,50.001403
213.085997,55.05237
227.458477,52.295819
224.833555,47.564207
204.105329,52.418129
224.588683,49.158972
207.72984,51.241602
176.968309,48.314315
215.719217,46.812249
220.50272,52.45789
190.281434,48.327555
210.600012,50.122092
170.904671,49.061611
217.286477,50.363655
177.11665,48.90128
163.780211,51.844409
223.314101,51.521299
217.792796,49.68781
184.054225,54.010169
192.155476,51.331539
170.42812,50.458337
169.739228,55.21283
194.873476,50.260365
182.325167,53.30939
165.598554,51.794034
172.730232,47.092189
199.558799,55.449571
164.451442,47.128258
168.22288,53.82989
198.294918,48.422845
227.060382,49.490131
215.490403,56.313994
176.996517,48.898632
169.676675,54.955106
213.731812,55.387753
163.839849,46.104921
187.418037,50.208184
193.762655,49.079751
192.150815,53.992577
181.524481,47.058712
171.343272,55.624691
197.627684,51.33235
181.105434,51.593601
196.266013,54.403432
195.77878,49.613476
219.504734,52.736948
217.948656,46.927371
182.999227,54.927077
179.896597,47.780823
198.799608,48.089546
179.782281,49.45483
223.381884,48.433265
172.428091,55.380396
167.614412,50.593185
175.345881,53.440904
177.784216,47.251559
195.162708,48.568732
207.624715,50.482732
185.182578,48.905439
214.129095,46.677688
205.649231,52.261346
180.764731,54.082732
189.411275,54.555247
211.857801,47.592503
225.935588,46.905996
195.384337,51.230988
211.02564,46.766675
196.502898,52.609708
224.555295,48.3413
204.059477,54.782411
212.453591,53.946938
168.110064,54.360653
206.930934,53.942629
196.079232,54.973583
192.416589,49.897078
214.9359,56.207687
212.00634,47.753463
176.70372,55.621887
223.678821,46.93403
215.967779,54.272724
201.535785,48.861131
190.110818,54.169533
171.825347,54.261581
166.632447,47.091082
210.695371,50.245669
189.442915,51.727384
185.083014,54.934156
179.369542,49.584196
208.25953,50.427991
162.478751,52.635293
192.649949,48.635865
224.288392,47.205085
180.365532,50.478378
171.91839,47.699155
207.163622,53.245885
195.990661,50.552036
168.546026,51.708899
188.192251,54.960121
181.926837,53.96586
180.931063,48.874605
185.192713,48.786275
206.689192,52.014899
222.666117,47.283037
210.409749,46.898012
189.780879,48.943684
175.476344,55.356513
175.360264,51.043962
166.396856,52.573655
195.274236,53.580449
195.803465,54.709246
193.856719,53.004818
220.234174,53.243645
199.605492,47.401154
165.04747,55.118533
176.579128,49.749478
203.745835,55.237219
225.253809,54.084212
220.807607,47.633104
171.794778,49.173171
182.616827,48.215622
219.747159,52.548804
212.399497,46.355715
223.230159,47.49559
206.396964,55.620014
194.200904,53.203101
206.415798,50.080189
212.895304,46.280147
185.927785,50.626732
179.086293,48.846394
179.312959,48.450455
211.30154,49.879388
191.340701,48.488004
177.549654,50.335702
184.925438,47.894576
194.150211,51.541513
168.834049,46.588488
171.446741,47.602017
226.59221,52.892771
203.790313,49.747211
192.25922,52.66583
182.230727,54.696276
194.063195,53.17651
219.881047,49.468019
227.582057,49.278807
191.514026,52.882845
224.813357,52.310465
190.765004,46.832784
188.838415,50.552276
193.515522,54.299049
169.505607,51.89399
173.823909,53.137713
198.389325,51.252848
220.648668,48.484732
196.001614,48.320761
203.584915,55.724643
188.95809,46.930007
198.913032,52.937736
222.050098,51.376084
189.584992,53.377416
199.951131,48.205328
227.138802,52.295734
179.070706,52.525185
204.884985,48.146078
190.006037,49.821911
197.119666,50.439014
181.12793,52.456739
194.670016,53.828573
207.179521,49.972279
167.329729,50.464283
216.369309,48.465332
191.772871,54.755699
189.771261,53.7074
200.770714,50.988587
200.346331,50.764931
217.932456,54.075995
167.218707,49.824205
183.155897,47.836997
178.923466,48.297738
175.25103,48.395746
165.624509,50.088276
222.317689,48.798543
169.187922,49.788769
180.770459,51.793885
186.438218,51.997409
201.681052,53.785469
204.067507,49.000071
214.168702,47.58316
171.102351,51.234891
213.131893,46.247216
191.529601,51.807907
186.293053,54.853133
221.174783,53.383379
167.654889,49.691658
165.472029,46.598004
194.525314,51.040586
173.143778,47.292425
211.629396,55.68719
223.756617,48.991862
218.868154,55.130629
166.26152,48.163214
221.134391,54.375238
223.840495,48.271899
206.333788,49.915543
173.683037,51.961612
210.21426,53.795432
223.852137,55.849661
182.561493,53.659067
182.306642,53.972135
192.052388,51.100081
165.281721,46.684694
220.197625,49.677309
202.605804,54.097037
171.523266,52.278861
192.006792,51.602671
193.438597,50.870787
188.024498,49.174162
206.157015,52.980514
179.290585,48.467651
170.173397,47.658417
219.685554,48.828448
185.281548,53.715902
195.430546,48.871222
227.189297,49.713834
187.20032,51.267417
220.582882,52.605172
205.177759,55.086185
177.795732,50.343371
185.154392,53.50857
220.806782,48.904854
188.686404,53.344824
199.053904,53.772927
208.496144,48.486967
180.364249,52.039172
170.063087,50.549068
181.787348,48.350861
199.201553,52.910407
187.970851,55.435708
219.5497,50.69253
225.243078,50.36856
196.164619,55.841226
203.149996,50.601139
167.701661,48.735792
181.44618,51.686281
168.942042,48.63101
181.858408,56.225183
173.336015,47.936315
190.699627,55.482066
226.722657,51.445284
164.367178,47.814249
199.580577,52.994901
186.615378,48.213007
187.565154,54.194662
217.996944,46.899673
203.604215,52.148016
211.093753,55.256092
217.382659,51.216119
209.332512,48.641315
170.924879,53.459911
177.302797,49.977362
214.538761,48.039952
189.776113,48.760829
183.89865,47.91125
171.147695,49.037013
174.862415,47.38207
210.850388,54.276132
183.063159,51.417329
220.152586,53.178255
218.190898,49.458058
170.109338,51.209906
168.877043,51.412838
211.619555,51.178231
183.7086,54.581045
208.428447,47.556371
225.304679,51.799278
194.431302,55.930363
215.807259,47.856772
201.309423,50.639595
202.393202,46.98313
219.000106,47.531768
177.277212,47.82405
214.625949,47.170266
169.081917,48.329688
168.015143,49.66198
227.211147,52.601629
208.452052,46.815533
214.554468,53.835231
194.847386,54.531687
218.701221,51.177952
162.924538,55.333336
207.426441,47.990274
227.971717,48.813983
188.16753,47.115511
185.047421,53.741913
191.359059,54.797972
189.633922,49.617657
171.344698,51.305767
217.091504,47.399588
180.630815,49.669618
165.505393,54.931647
223.330392,53.296903
222.395155,52.4521
187.134149,50.369165
227.002977,53.208638
208.023598,54.547243
171.049115,53.277822
183.520923,51.839893
195.541991,50.299894
228.216008,51.394526
187.215461,55.44877
174.818839,50.001143
203.986438,54.726605
219.84562,46.764121
221.829562,50.631826
167.387762,51.189283
212.400468,48.511281
163.430994,46.610704
225.059904,53.607792
190.003232,55.540198
198.97934,48.763599
163.277013,47.539496
172.076785,47.499293
219.12357,50.971582
186.004121,51.53398
219.965541,53.544733
217.241001,54.401968
197.812201,46.319833
165.265328,47.449507
195.452247,48.858931
182.744884,51.003942
179.420435,51.967879
182.391475,53.450668
226.175424,52.80646
199.081648,51.73363
180.506449,53.130845
180.486591,47.903156
220.322795,54.914731
183.410932,55.562062
206.574137,51.921198
192.773366,52.763876
224.334498,46.961601
180.052172,53.318848
206.631205,52.943892
162.881709,52.912546
179.492961,50.294257
171.419465,55.522686
206.24756,51.02408
169.326143,54.158433
222.215675,49.614705
226.150005,52.188077
222.117735,51.698563
192.869791,55.169307
171.084113,52.327171
205.518293,47.935913
222.501398,54.085004
217.990866,55.391111
186.380934,49.778639
195.262348,52.540655
171.832745,50.555634
166.477147,50.237526
206.575293,48.005906
207.065948,50.216497
203.607197,52.139538
188.288653,47.00498
197.743697,46.712933
171.767971,47.58157
204.435449,54.720662
178.617983,50.0638
210.5756,49.186002
212.623287,55.200975
193.680809,49.835174
219.112629,56.098502
203.594131,53.412371
169.755873,49.133745
221.78383,52.060343
185.789616,50.998802
205.617698,48.915508
214.585126,54.811204
181.684,55.026079
221.592495,50.413075
168.78782,49.398915
176.874953,51.297581
211.660113,55.966751
190.280748,53.365882
225.620726,51.96734
204.549527,50.074968
220.475219,47.531091
220.970935,53.404483
226.873734,51.642236
195.408779,55.321856
227.181362,46.359655
185.044734,51.451929
163.280311,47.548188
204.701222,51.58719
208.59705,55.87083
196.83926,46.513372
163.005207,47.168246
189.208334,54.133594
169.30571,47.095527
177.776684,48.603757
178.3627,51.704614
167.682222,47.784515
168.230349,46.863817
225.213492,53.193966
166.589457,53.207354
177.963954,54.091778
218.330124,47.721711
172.888374,55.633416
196.675437,47.138906
182.460008,54.439275
203.077139,50.857632
199.55681,54.124191
169.15695,53.931513
166.278824,47.493414
224.02048,47.453366
163.920623,46.575569
199.550406,51.446846
201.277935,49.125184
174.148657,49.400997
223.418064,53.89741
175.987476,51.645676
162.839227,52.000293
216.308626,55.39757
206.692141,47.454446
216.959396,54.405125
195.8643,54.015898
164.585291,49.064057
161.987528,51.74966
194.138559,51.088085
167.519374,52.975896
183.948128,51.756063
178.293596,49.886915
193.340158,55.353945
194.585694,54.340465
224.901448,48.705597
199.941386,55.82226
178.595953,52.777901
169.495431,49.23664
168.961632,51.419967
185.415057,48.632995
200.174603,55.801669
188.089639,52.174605
180.689973,48.639986
211.938224,55.277149
177.180943,49.135066
166.492826,52.126452
218.8501,48.751824
206.245099,54.2589
179.550771,51.647747
179.825024,46.941275
226.733853,53.503584
222.599852,54.139249
228.583655,51.39431
201.589986,52.636082
176.166853,46.457266
177.70785,50.350828
215.591727,48.329442
206.839522,55.577279
164.408833,50.149985
185.927403,52.772816
205.419999,54.396584
226.590071,53.201452
182.022142,49.808424
199.438011,48.720372
199.438011,48.720372
209.241329,49.942321
188.285905,50.455862
187.144632,50.370251
181.678677,53.626777
165.810213,50.853878
178.475439,47.034386
207.93034,53.715534
205.543508,52.901835
163.420792,47.287811
202.904563,50.131593
221.687354,54.120396
170.928857,55.429636
174.008551,51.449216
228.547276,51.033858
182.426569,50.097604
223.972147,48.465975
217.695836,50.243144
207.085057,51.68985
220.429807,46.116181
182.567917,49.65187
219.927439,53.247298
190.335244,49.68934
165.454102,46.82005
173.227148,48.764691
200.222526,51.111122
186.258299,48.796641
226.434043,48.644243
207.00485,55.073708
180.689973,48.639986
164.281973,49.062136
216.000003,47.013234
163.035034,52.378603
165.550978,46.872073
177.881268,48.448304
208.120597,50.706915
187.622937,50.17659
171.220078,47.472829
173.196715,51.769729
223.624277,51.760593
166.995679,47.529315
212.396099,54.129976
214.832237,46.925438
173.236451,55.917772
219.83774,51.499866
179.798613,47.555054
165.513577,49.875484
196.828393,51.666142
226.38916,47.098401
206.797026,53.672696
204.988945,53.058904
204.142906,56.067291
174.089288,49.92881
222.868515,48.311253
222.735588,54.961818
186.377991,50.783918
164.193127,48.56055
173.431601,49.19472
221.867215,52.122857
217.140614,48.787716
217.105601,51.615798
216.445507,55.757763
226.810597,52.211994
176.621926,46.729439
181.02249,51.424194
174.754014,50.099307
193.431707,51.760549
228.260632,53.097836
191.807982,54.872551
162.948831,52.545484
199.35236,54.887307
197.031002,52.392217
228.054575,52.804079
209.166653,56.160225
221.660606,51.858699
169.036404,54.364625
204.471291,48.415483
219.905882,46.866269
184.746919,47.263018
181.827515,52.5872
167.175352,48.4168
178.913806,47.061213
177.518261,55.020151
214.567201,46.290158
175.905599,49.289394
205.262015,49.269115
173.367161,50.613184
194.525532,50.140781
177.814513,49.812357
213.081745,55.298272
181.731099,49.93244
227.561687,53.659286
168.292949,49.709901
210.782594,56.167519
191.514026,52.882845
162.664899,47.779686
211.938224,55.277149
217.104737,53.595772
220.023182,51.861342
168.61799,51.000749
170.55021,49.566967
186.506083,48.520767
171.806376,55.756126
170.240738,47.972474
221.346576,55.409572
193.217017,52.00646
163.690501,52.936762
167.717379,50.776284
206.414546,47.457402
220.787593,55.657563
204.435397,47.718794
201.10268,56.216152
167.246934,50.347727
197.891185,50.42918
209.931118,49.049345
208.312718,55.259552
205.121279,51.527359
166.609845,51.290061
184.272482,48.487393
202.223501,48.297112
225.903068,51.569224
168.575142,48.473493
175.535241,46.605618
219.106487,54.263584
163.602198,54.409315
210.464975,56.20532
181.010289,47.327321
217.031749,54.45188
210.387495,50.259488
195.340774,50.298425
217.704743,47.837004
219.4667,49.418233
165.015992,47.786267
205.126583,48.619436
186.580062,56.3058
183.104415,50.530267
184.380156,50.145743
195.821124,48.861529
193.91173,55.64094
204.951207,47.68799
163.288928,51.533022
167.4869,49.092176
175.179613,53.422201
173.767807,52.892736
225.763294,47.825204
221.026538,47.121814
220.429607,54.101114
224.729692,51.219511
189.010866,50.589037
221.320349,53.70309
212.323725,50.327428
175.054344,53.877247
181.797469,51.605944
191.369043,47.803965
225.259083,52.021291
177.37351,49.193086
224.929156,49.788651
210.696572,54.346761
222.882483,53.976113
179.884707,54.194493
173.008213,52.16956
196.009734,48.762595
224.028009,47.056539
207.499481,49.319244
186.541754,47.27978
163.864951,50.811995
172.589927,52.219992
219.478143,54.966232
177.574698,54.593516
210.722887,54.404726
173.251303,51.615667
179.705688,47.056821
199.206287,55.833604
224.306137,53.879925
178.140162,50.267791
201.086912,47.268352
218.902654,53.354396
170.934391,49.441399
192.000607,51.723476
217.140614,48.787716
181.173894,53.932628
170.917291,52.288621
195.738125,54.020724
210.027533,55.009065
210.152238,47.110237
199.542274,55.701934
188.061015,53.543866
210.493177,48.170934
222.204391,55.354415
206.665377,50.454102
216.170597,48.077084
173.306483,50.143302
208.512626,49.338424
226.393049,49.310643
218.407139,49.741802
196.869231,55.491237
206.086791,51.74191
227.777089,52.066594
209.674434,46.642782
189.183443,55.583218
181.80081,47.051001
207.372269,46.328041
194.913332,55.0883
171.527569,51.033261
184.939644,48.87893
195.973832,47.389179
214.75115,48.192062
167.013754,53.61667
167.507149,52.388084
219.437506,48.590226
164.004295,53.31007
170.627275,53.946389
224.521434,46.951946
186.003647,49.805969
220.575491,50.731927
208.489688,51.902751
164.709173,51.519519
189.206196,47.873099
205.752702,47.830085
175.795203,51.284519
203.790313,49.747211
164.300762,47.315291
174.102996,50.222339
185.000993,48.835505
183.802432,48.526917
202.599151,54.369831
197.891664,52.896996
224.59221,52.839876
169.720229,54.21579
164.603576,54.694461
224.802526,49.392373
174.785226,54.346865
166.444471,50.268641
179.499319,55.476607
217.072285,56.010556
191.42198,49.625196
213.458762,47.837971
181.214495,48.651639
162.84408,47.60549
187.708086,50.092363
224.007743,56.091999
194.678564,50.971185
188.551685,50.903406
188.426299,47.904189
178.859311,55.599669
179.864055,47.680764
185.161256,50.103205
168.384356,52.442018
220.688515,54.103504
187.542319,53.144216
171.270026,55.356455
169.628433,53.370178
170.600243,54.84131
220.723802,54.525222
176.514195,48.413621
187.201027,47.882285
177.673928,47.535805
164.038914,46.895667
194.574573,54.450385
197.83766,46.474218
223.567319,52.463336
187.357882,52.021141
190.89616,50.273975
217.210965,46.510121
219.088229,48.535973
223.66892,53.276298
178.996499,48.100152
229.03083,50.541822
172.11517,49.19507
198.963738,52.18542
191.246106,46.890302
199.012661,55.220202
162.995223,52.727425
220.890235,51.04987
185.085484,47.767044
217.397811,49.404973
212.473335,54.90447
186.74633,49.374145
202.705269,48.350869
225.192092,49.977952
219.614796,52.924287
220.761712,46.881609
178.159914,47.883406
199.088589,51.023501
185.086183,49.589635
199.912982,52.530898
176.214315,46.313967
194.684643,54.725152
162.664899,47.779686
226.139855,53.57543
173.714529,50.10696
184.879283,55.483681
223.407848,52.128791
171.623168,53.916901
222.852532,56.140101
205.434798,55.664071
218.963316,47.983079
220.841117,50.215676
217.180086,51.387103
202.37702,47.104043
190.384572,56.010652
215.246803,48.496883
192.333766,54.456491
163.38688,55.02671
202.520687,54.247707
196.168221,55.971913
164.92825,54.511687
217.692336,50.459628
187.719983,49.124826
217.302219,51.165083
168.255931,50.133422
176.859927,49.487753
184.658667,50.893247
224.894035,53.959819
182.078541,56.203335
187.264576,47.122053
204.862781,54.012836
175.870938,47.696908
183.722628,55.511172
225.892734,52.246743
187.026781,48.325002
179.063351,52.763805
210.234143,47.509452
183.540158,49.696158
220.663288,49.245697
221.833119,53.338352
216.765528,55.815239
219.595628,50.211722
191.406773,49.988233
190.677611,55.152432
222.628846,49.461765
192.04761,53.785786
166.656019,50.313283
219.106487,54.251509
171.82351,55.289922
188.219407,48.519993
226.518238,52.258611
197.871632,55.307985
182.994282,47.143336
189.961046,52.041146
210.7807,55.650499
202.9531,52.282472
185.325371,46.483584
187.503627,53.5446
177.068137,52.982591
173.540811,49.428772
209.220521,48.878586
225.543314,52.21863
165.737635,53.52511
196.724371,46.553134
196.550486,51.734253
221.30352,54.26867
223.865488,53.342801
195.678947,48.275374
187.364951,50.642262
168.156269,47.720269
216.674741,53.961488
199.969064,54.088367
197.867144,55.419134
189.1252,51.428607
201.087006,49.443256
172.353028,54.502123
226.002579,52.277819
228.510074,52.227306
164.781751,47.568973
187.734413,46.745645
187.282883,47.658936
176.940688,51.084183
165.252756,50.348301
208.696323,47.18476
193.512867,50.400805
218.339755,49.236147
204.700295,48.339094
176.700789,46.098424
193.311392,50.307446
181.114941,46.882569
225.677922,52.179271
201.445022,47.430658
219.478143,54.966232
217.216766,51.923488
187.418037,50.208184
219.306654,55.175177
171.153098,47.516125
165.481791,47.095091
220.284597,54.614964
182.460008,54.439275
226.21416,46.444077
180.148557,47.844332
189.872695,55.575086
164.451442,47.128258
225.310298,55.079724
172.895409,50.116135
190.286102,48.74064
171.049115,53.277822
202.006233,53.293697
185.576611,48.119058
181.646614,55.879258
189.747399,47.353834
208.378296,55.291593
209.758418,56.102736
215.806695,56.102291
168.019473,54.681571
207.635787,49.999039
180.421238,51.051127
217.165751,54.67346
210.21268,48.914594
218.328206,55.604503
185.78868,53.558896
219.117578,52.80537
185.103501,46.600112
168.419565,47.489275
225.317498,50.410871
221.334415,53.70309
191.660763,56.181352
190.867182,53.669495
184.349627,47.693287
207.942652,53.909406
177.553884,53.713669
226.645427,47.865278
177.189992,55.683085
225.438451,53.554514
196.009894,49.904261
162.758809,47.013837
181.387455,51.266939
225.223805,55.145894
172.081895,53.712089
210.618865,54.290889
164.862807,48.704733
220.601808,53.063634
174.357653,52.938742
181.188051,49.36089
193.273742,53.201141
204.115396,54.298352
189.915563,47.551311
170.433042,49.728585
228.925676,51.559243
194.714206,55.921023
173.700245,47.330636
173.480415,49.796703
185.953067,55.000068
219.967055,54.91248
163.413952,51.289667
199.40418,53.407473
222.106189,47.665743
184.186723,49.650861
220.335819,51.70437
209.807871,50.414125
195.481805,55.395809
176.918717,54.508375
206.92033,53.936219
181.028217,55.518947
217.181338,55.349621
212.05409,48.886038
163.020762,55.056337
223.244087,50.161604
176.386541,46.62695
218.181896,48.239129
167.333613,48.867884
215.078467,47.210675
193.612533,50.29817
183.599678,49.803412
198.898261,47.073088
195.268738,50.679418
182.074258,49.23455
202.9829,55.648921
194.386771,52.751368
193.324647,52.852725
184.855635,48.261547
194.915084,53.337528
204.890168,49.543286
168.176008,46.602304
191.308775,54.849706
185.605003,51.348438
208.691842,50.360632
188.726893,47.855141
220.635574,55.223922
205.500975,53.441644
177.946823,48.681461
207.633957,55.099778
223.546685,51.93566
172.34185,52.487856
200.57821,49.377329
189.141396,54.209212
203.814189,53.979895
187.100712,55.04909
171.078878,50.5935
195.29102,49.106049
191.729088,50.594488
219.420128,47.944093
182.5121,48.777463
191.916258,50.017517
220.761527,52.238491
168.915276,48.044255
169.240011,54.434546
224.711865,55.424268
220.082453,52.843005
205.240302,53.366144
220.243635,55.34319
211.496322,46.563854
164.240278,55.619519
210.083498,48.994365
173.851783,48.807054
186.387225,49.783311
203.138949,50.541623
227.162944,51.823785
172.690101,49.408973
223.930523,46.548989
202.311492,48.983496
175.553015,54.794968
177.843483,53.443358
178.401964,51.990039
183.05817,48.544421
181.1132,52.956513
202.487808,51.682465
225.207403,51.977063
194.494727,52.985428
162.447696,52.304182
191.482054,55.008648
166.941244,48.148204
197.467048,47.715349
189.771261,53.7074
182.0031,55.829943
202.227097,54.308775
219.233881,50.890073
164.738896,52.132565
186.457649,50.09443
225.775818,50.432825
212.553426,54.485604
207.812502,52.136907
208.346027,48.134023
224.085775,54.242577
181.317747,53.122535
198.433025,52.983392
204.700519,49.808812
218.454215,51.343409
184.796659,49.191622
180.660349,55.394391
223.614525,51.418544
190.245932,55.33947
223.339161,48.870026
176.085294,49.271228
223.923275,49.565306
222.248049,49.395012
217.904875,50.299279
183.903417,49.993501
212.996518,47.211127
224.696018,49.58583
166.230011,53.094464
179.911239,49.700332
199.438011,48.720372
164.510786,49.607706
184.4382,54.068657
200.813934,50.190983
168.546026,51.708899
206.203878,55.872606
202.651765,52.124087
185.178349,52.781647
196.10153,50.686602
165.594612,47.643752
218.821859,49.774197
218.400054,50.893143
178.120649,51.158294
188.153202,54.22641
173.478628,49.684123
171.278344,47.270011
220.067765,47.980711
205.79468,47.901556
179.981528,51.041162
207.888179,52.575288
216.808533,47.658748
178.462289,55.249564
173.227184,54.687391
187.153898,54.42413
174.96012,54.151315
224.197912,48.339106
192.977647,54.796403
220.462766,54.174697
222.106189,47.665743
187.721156,54.305249
213.136911,55.96711
166.995413,52.897628
207.068379,48.789449
198.657679,52.238431
185.38282,55.811453
198.327659,47.139925
167.691357,55.213863
187.811284,52.115209
203.253917,50.39795
185.313465,52.718672
215.387423,47.406581
205.355534,49.314475
175.442337,52.254284
222.082344,48.234875
194.30459,53.105799
196.219001,47.775926
184.927648,51.666167
212.985248,48.213523
198.584839,50.234258
228.855233,50.566942
216.051127,54.934264
204.404016,52.829916
202.347542,55.663493
175.493768,51.281696
186.040197,54.776212
176.734645,55.559829
207.555543,51.639204
171.877954,53.673857
169.04467,51.83992
206.474806,49.832388
200.279562,49.062922
162.904437,47.478413
212.725181,54.728906
202.006328,50.8315
164.617085,46.742359
228.453771,52.369073
206.531603,53.82498
223.579499,53.117148
187.718603,53.876947
189.308062,55.679741
162.05734,52.421341
218.647361,47.659708
165.860243,53.118662
196.660382,49.369525
201.184205,46.659905
223.520919,49.038587
197.474069,52.2407
211.680331,54.061581
167.090989,48.332121
189.168498,49.200118
203.197455,54.975426
177.851682,52.828238
222.497239,51.424128
177.416416,55.258863
182.613673,55.421595
187.498029,50.803001
209.292153,55.475308
212.749982,50.154998
190.974314,53.113891
192.379842,49.935524
186.046067,49.989863
168.281115,51.788309
195.019032,53.051896
190.627249,47.207348
207.572747,53.242078
228.277554,52.521735
180.295936,52.088384
167.445179,54.179448
183.462728,50.770244
222.978888,51.83471
203.247568,50.540259
217.748714,49.897952
188.693303,55.370763
198.743176,46.794525
219.106487,54.263584
186.624626,50.626712
190.875852,50.254299
166.781151,46.720414
188.158729,54.244763
165.520303,47.715628
174.607298,49.476429
207.828863,51.83463
189.780879,48.943684
179.706081,50.27742
190.602877,48.34393
191.356798,48.600509
207.520621,54.217047
162.947875,54.969207
216.597975,55.297607
204.566027,49.440035
221.346576,55.409572
220.996963,52.576767
175.508133,47.722795
175.295995,54.9109
220.680489,46.884593
225.513505,47.941517
218.96933,55.547118
168.573542,46.183028
180.898227,52.982729
181.441079,50.174909
198.754392,49.071682
174.589274,47.754992
174.321389,48.431348
174.577289,48.069314
214.448044,53.698614
192.052398,51.122725
224.985051,51.554394
212.403493,47.042032
190.308805,47.334311
204.059477,54.782411
204.363131,52.502216
207.565724,47.82501
204.763708,53.86636
181.193667,48.544656
167.979724,49.952641
196.339339,49.862413
180.649796,54.843982
186.438218,52.011563
212.695129,48.023473
179.362492,52.709736
191.247006,49.081411
200.738414,55.459642
183.545956,48.825571
168.23922,55.096957
200.018111,55.665337
182.958795,47.210991
173.34098,48.067435
225.935008,46.744959
188.527658,50.467117
191.227971,48.885323
203.109868,48.558248
213.817032,46.501486
214.293306,46.398524
178.214853,49.119221
208.906705,50.255522
177.857458,49.255521
218.334076,54.855713
171.543221,51.653542
204.062817,52.625027
196.823377,46.501603
169.463911,49.854776
198.042378,48.840783
196.823377,46.501603
198.905669,49.262494
164.692137,47.446183
226.782077,51.926711
200.074512,55.56237
217.266398,52.791803
180.792775,51.530442
223.425713,55.603514
179.630803,51.027417
168.5323,47.804454
175.62003,50.757645
222.13804,47.434396
224.31957,47.666677
203.291026,49.464318
164.34403,53.235776
194.585694,54.351566
200.512792,49.00948
179.605777,55.379173
190.480011,52.031982
224.038595,47.988151
179.50557,54.588549
181.622298,52.969942
218.48401,50.75706
186.745317,47.235914
174.093766,54.28001
209.331614,54.93813
169.135772,51.937168
186.065934,55.233176
208.682515,54.422443
185.663984,55.0828
206.896072,49.999332
218.919148,56.194547
176.039178,51.969441
203.543141,55.173882
207.286105,48.781419
198.572659,51.325493
219.930385,53.544733
195.894737,54.000701
172.704483,54.677898
169.735361,55.094417
177.808671,53.269776
218.858134,49.109603
185.468632,49.697547
187.241541,49.663481
184.395372,52.68456
223.381884,48.433265
224.780985,46.850836
216.711368,48.707587
191.511903,51.122571
190.829277,47.158428
174.044743,46.93369
176.60619,53.819126
190.350504,55.495332
223.212298,52.671684
185.332229,46.462979
166.938088,54.760864
211.518037,54.796252
218.446325,49.47878
209.162306,50.796319
185.399178,55.187733
178.117285,48.457342
190.431651,51.582458
173.100243,51.816031
187.474318,53.917883
173.816018,52.517963
223.987807,48.911613
199.872578,51.693382
211.118472,54.39552
178.027969,54.281856
172.862216,47.259868
172.509487,46.530896
194.308349,53.168485
166.042823,52.567217
224.280988,51.968319
220.300668,48.941517
185.988986,48.777951
194.48055,53.679648
178.34431,48.056665
173.261752,47.652256
165.407688,50.831704
226.150005,52.188077
176.952448,55.283259
215.691859,46.542696
219.292239,54.418433
209.501444,49.147099
199.667221,51.548979
164.399877,51.657958
223.7543,51.547819
199.943026,47.715651
224.493027,53.22126
225.265232,50.476434
181.090005,53.141261
191.741771,51.791899
188.455112,50.439959
186.311769,54.518707
168.555065,49.034127
188.182984,51.272696
165.211152,53.619366
197.770784,46.830377
222.018568,47.76509
